decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,F_tk_apr,Environment_APR,Fragmentation_Spread,Z_Score_90d,Delta_APR,LogModulus_APR,Conditioned_Momentum,w_risk,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,y_hot,y_cold,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,btcdom_7d_ret,is_mrf_active,y_filtered,y_gated
2024-08-19,2024-08-26,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,ICP,APT,XMR,ETC,XLM,SUI,STX,FET,FIL,TAO,HBAR,VET,ARB,ATOM,RENDER,IMX,INJ,AAVE",30,100.0,1.1881428571428571e-05,0.0130101642857142,4.253761998763851,0.0001120828571428,-0.4375483914302144,0.5845123457026258,1.6589443911820905,0.9696734774800582,0.7512539995879504,Yellow,,40.95238095238095,,0.1798913075309579,0.0847855457036484,-0.0999372060089078,0.0997209568729515,0.0499362529752744,0.1526044559890388,0.1669422027503736,,,2867.678659827994,2736.942483776938,Rising,0.008379721383195676,False,0.0,0.0
2024-08-26,2024-09-02,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,KAS,ICP,APT,FET,XMR,ETC,XLM,STX,SUI,TAO,RENDER,FIL,IMX,INJ,HBAR,ARB,VET,AAVE,ATOM",30,100.0,4.522004761904762e-05,0.0495159521428571,7.067727064948306,7.266428571428572e-05,-0.422998024405236,2.813965066184455,2.087871790187602,5.875198280259911,1.0,YellowGreen,,61.90476190476191,,-0.1490845520924401,-0.1096847704231187,0.0386434135376523,-0.1074926070539606,-0.1147998182844874,-0.1826698186101564,-0.1455890032540526,,,2891.809973649408,2802.5484910027903,Rising,0.03731526732463214,False,0.0,0.0
2024-09-02,2024-09-09,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,KAS,ICP,XMR,APT,FET,XLM,ETC,STX,SUI,IMX,FIL,TAO,RENDER,AAVE,HBAR,ARB,VET,ATOM,OP",30,100.0,-2.3647714285714285e-05,-0.0258942471428571,3.481889891189893,0.0001052871428571,-1.0166505309293885,-3.5858371737584127,1.5000448081849278,-5.378916435492822,0.4939632970632977,Orange,,20.952380952380956,,0.0026718385839386,-0.0478031411257482,-0.0517933980603242,-0.0447247342869662,-0.0549860904162394,0.0052824514555675,-0.0033509124588363,,,3001.75723405666,2878.3524462979794,Rising,-0.01186639470014133,False,0.0,0.0
2024-09-09,2024-09-16,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,XMR,APT,FET,ETC,XLM,SUI,STX,FIL,IMX,RENDER,AAVE,HBAR,TAO,ARB,OP,VET,INJ",30,100.0,-4.550714285714284e-06,-0.0049830321428571,3.819145624956125,9.620142857142856e-05,0.2696793649482707,0.3372557337662321,1.572596656117597,0.5303672391772631,0.6063818749853751,Orange,,30.47619047619048,,0.0645090240109179,0.0599262905286445,-0.0045932663973726,0.0807118158784387,0.0114267313791247,0.0422125697742775,0.0789848570404933,,,2966.3477051506543,2916.3043554269902,Rising,0.04043575742720924,False,0.0,0.0
2024-09-16,2024-09-23,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,FET,XMR,APT,SUI,XLM,ETC,STX,TAO,POL,AAVE,IMX,FIL,RENDER,HBAR,INJ,ARB,OP",30,100.0,2.309436507936508e-05,0.0252883297619047,5.400338383149721,7.895285714285714e-05,-0.8754271634997923,1.581192758193596,1.856350861335076,2.9352485386094664,1.0,Yellow,,51.42857142857142,,0.116546236222293,0.0852421632542025,-0.031804517129805,0.0737619165130478,0.1120294056502302,0.063201049244068,0.1440402719612164,,,3088.752305068853,2953.320004115419,Rising,-0.016707212331836876,False,0.0,0.0
2024-09-23,2024-09-30,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,SUI,KAS,FET,APT,ICP,TAO,XMR,POL,XLM,ETC,IMX,STX,AAVE,RENDER,FIL,ARB,INJ,OP,HBAR",30,100.0,4.05604761904762e-05,0.0444137214285714,6.905506079465907,6.442428571428573e-05,0.8918370164030324,1.5051676963161853,2.067559488785022,3.112023752731221,1.0,Yellow,,60.0,,0.085081141064945,0.0318275006257662,-0.0547240574034839,0.0327305003487403,0.0297205012721599,0.0901512516680998,0.0685439488776502,0.46153846153846156,Q2: Weak,3037.5765569020846,3002.233997216736,Rising,-0.021148461521783332,True,-0.0547240574034839,-0.0547240574034839
2024-09-30,2024-10-07,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,ADA,TRX,LINK,BCH,DOT,NEAR,UNI,LTC,SUI,ICP,FET,TAO,APT,KAS,POL,ETC,XLM,STX,IMX,XMR,RENDER,WIF,AAVE,FIL,OP,ARB,HBAR",30,100.0,7.578066666666668e-05,0.08297983,8.402501961098396,5.000000000000001e-05,0.6788248637698329,1.4969958816324898,2.2409758199343504,3.3547315732797145,1.0,Green,,84.76190476190476,,-0.0745268078575523,-0.0553961499679523,0.0189499676986143,-0.0434317679116642,-0.0833130414326244,-0.0887340968279515,-0.0715500394653385,0.7407407407407407,Q3: Neutral,2974.0110118730527,3014.102597087893,Falling,0.007968256919189462,False,0.0,0.0
2024-10-07,2024-10-14,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,SUI,LTC,TAO,APT,ICP,FET,KAS,POL,ETC,XLM,STX,XMR,WIF,IMX,AAVE,FIL,RENDER,OP,HBAR,INJ",30,100.0,1.78032380952381e-05,0.0194945457142857,6.213833915150941,7.984571428571428e-05,0.491518771576421,-2.1886680459474555,1.9760005596422927,-4.324809283663376,1.0,Yellow,,48.57142857142857,,0.001816228931439,0.0037451465075124,0.0019270596034327,0.0002823348169131,0.0118250404522439,-0.0097595393659252,0.0090081707852315,0.2857142857142857,Q2: Weak,2997.803361586363,3014.90025929817,Falling,-0.008182129364807247,False,0.0,0.0
2024-10-14,2024-10-21,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,SUI,BCH,DOT,UNI,NEAR,APT,LTC,TAO,ICP,FET,KAS,POL,ETC,XMR,XLM,WIF,STX,IMX,AAVE,OP,RENDER,FIL,INJ,HBAR",30,100.0,6.089280952380953e-05,0.0666776264285714,7.705469150246306,5.1232857142857146e-05,1.2079856824242086,1.491635235095365,2.163951466109812,3.227826253885669,1.0,YellowGreen,,74.28571428571429,,0.0627079746231897,0.101909518416089,0.0384526719321362,0.0976180330258607,0.1119229843266218,0.0641061637800737,0.0532111146224374,0.7241379310344828,Q3: Neutral,2973.375020877548,3009.9858151559774,Falling,-0.0011866054749776836,False,0.0,0.0
2024-10-21,2024-10-28,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,SUI,UNI,LTC,APT,TAO,ICP,FET,KAS,XMR,ETC,POL,XLM,STX,WIF,IMX,AAVE,FIL,OP,ARB,INJ,RENDER",30,100.0,7.318028571428573e-05,0.0801324128571428,8.684701219211822,5.000000000000001e-05,1.104284975464325,0.9792320689655164,2.2705474465340294,2.223392873753888,1.0,Green,,83.80952380952381,,-0.081469197468165,-0.0363676024562924,0.0441141007982611,-0.0148525671549807,-0.0865693514926864,-0.0789594958867865,-0.0951564766595331,0.7333333333333333,Q3: Neutral,2969.8488902752943,2993.196127643268,Falling,0.02973258653756187,False,0.0,0.0
2024-10-28,2024-11-04,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,BCH,LINK,DOT,UNI,LTC,NEAR,SUI,APT,TAO,ICP,FET,KAS,XMR,XLM,ETC,STX,POL,WIF,AAVE,IMX,FIL,ARB,OP,RENDER,INJ",30,100.0,5.557566666666666e-05,0.060855355,7.922811392586325,5.7054285714285726e-05,0.9695907336283572,-0.761889826625497,2.1886110754746637,-1.6674805128440338,1.0,YellowGreen,,69.52380952380952,,-0.0691010284706132,0.0031019697028886,0.0697154086893361,0.0127313886056128,-0.0193666744034679,-0.0463809961201146,-0.1010277971994779,0.6129032258064516,Q3: Neutral,3059.4759996694247,3003.3231377661464,Rising,0.04909157867173204,False,0.0,0.0
2024-11-04,2024-11-11,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,POL,RENDER,SOL,STX,SUI,TAO,TIA,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,TRX,ADA,BCH,LINK,SUI,DOT,LTC,NEAR,APT,UNI,ICP,TAO,FET,XMR,KAS,XLM,ETC,POL,STX,WIF,FIL,AAVE,ARB,IMX,TIA,OP,RENDER",30,100.0,6.234842857142858e-05,0.0682715292857143,8.353660354141658,5.400857142857144e-05,0.2694361964914894,0.4308489615553323,2.2357677484179983,0.9632782126847982,1.0,YellowGreen,,76.19047619047619,,0.3029444729303746,0.2083954822143797,-0.099322106618721,0.1695147663117133,0.2991171526539347,0.2709311999407964,0.2426160167482114,0.71875,Q3: Neutral,3213.418224551745,3040.6566050617994,Rising,-0.07569980885017172,False,0.0,0.0
2024-11-11,2024-11-18,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,POL,RENDER,SOL,STX,SUI,TAO,TIA,TRX,UNI,WIF,XLM,XMR,XRP","SOL,DOGE,XRP,ADA,TRX,LINK,BCH,SUI,DOT,LTC,NEAR,APT,UNI,ICP,TAO,KAS,FET,ETC,XLM,POL,XMR,AAVE,WIF,STX,FIL,ARB,INJ,TIA,RENDER,IMX",30,100.0,8.218538095238097e-05,0.0899929921428571,10.063230035716767,6.454142857142858e-05,5.394752089146251,1.7095696815751094,2.4036270000858755,4.109167845162146,1.0,Green,,88.57142857142857,,0.109400917676398,0.0706159808584995,-0.0395571040169586,0.116504758677264,-0.036457834051951,0.0727128242038653,0.0992644411630086,0.8484848484848485,Q4: High,2979.1422668915693,3071.475882411965,Falling,0.03975488477307076,False,0.0,0.0
2024-11-18,2024-11-25,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,INJ,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,ADA,TRX,SUI,LINK,BCH,DOT,NEAR,LTC,APT,XLM,UNI,ICP,ETC,KAS,OM,TAO,WIF,HBAR,FET,POL,XMR,RENDER,STX,ARB,FIL,AAVE,INJ",30,100.0,0.000176414095238,0.1931734342857143,13.822697765893643,9.11057142857143e-05,2.5177863372696585,3.759467730176878,2.6961596387868934,10.136125157424674,1.0,Green,,97.14285714285714,,0.2379002129133199,0.0922881560747249,-0.1573699223441674,0.0909876409074317,0.0953226914650757,0.109310500004244,0.2642623538711224,0.9705882352941176,Q4: High,3099.9634278607923,3099.8973627625355,Rising,-0.06198801004672257,False,0.0,0.0
2024-11-25,2024-12-02,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,STX,SUI,TAO,TIA,TRX,UNI,VET,WIF,XLM,XRP","SOL,XRP,DOGE,ADA,TRX,XLM,DOT,LINK,BCH,SUI,NEAR,LTC,APT,UNI,HBAR,ICP,POL,ETC,RENDER,FET,TAO,KAS,VET,ARB,FIL,ATOM,TIA,OM,WIF,STX",30,100.0,0.0001494181428571,0.1636128664285714,14.74178856608295,0.0001130785714285,1.0114929471412206,0.9190908001893056,2.756318868432177,2.533307314364212,1.0,Green,,96.1904761904762,,0.1100182334549594,0.0252586373033766,-0.0885685117694338,-0.0071848351423895,0.1009600730101643,0.1038939696934708,0.0922009293085118,0.9428571428571428,Q4: High,2913.6375096927795,3102.5408789565367,Falling,-0.056093560279790525,False,0.0,0.0
2024-12-02,2024-12-09,"ADA,ALGO,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,POL,RENDER,SOL,STX,SUI,TAO,TIA,TRX,UNI,VET,XLM,XRP","XRP,SOL,DOGE,ADA,TRX,XLM,DOT,LINK,BCH,SUI,LTC,NEAR,HBAR,UNI,APT,ICP,ETC,POL,FET,TAO,RENDER,KAS,FIL,ALGO,ARB,VET,STX,TIA,ATOM,IMX",30,100.0,0.0002113625238095,0.2314419635714285,16.85121006558656,0.0001342728571428,4.241460942134532,2.1094214995036094,2.88207129671712,6.0795031563973385,0.907439496720672,Green,,98.09523809523807,,0.1712708681347287,0.0530551480166283,-0.1258078335228334,0.0403205803798452,0.0827691391691223,0.1442875042256881,0.1551204616667583,0.9722222222222222,Q4: High,2754.700550601456,3036.266651728989,Falling,-0.047129176703031454,False,0.0,0.0
2024-12-09,2024-12-16,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,DOT,XLM,HBAR,SUI,BCH,UNI,LTC,NEAR,APT,ICP,POL,ETC,VET,FET,RENDER,TAO,FIL,KAS,ARB,AAVE,ALGO,XMR,STX,OM",30,100.0,0.0003946917142857,0.4321874271428571,33.551226251863866,0.0002196299999999,-0.3887450311044436,16.700016186277306,3.5424430416783173,59.158856134993314,0.0724386874068067,Green,,99.04761904761904,,-0.0783414163367693,0.020036183252863,0.093834181590721,0.0344358869526528,-0.0135631253799797,-0.0526792601704934,-0.1205701819181012,0.972972972972973,Q4: High,2627.885595940669,2916.850784584315,Falling,0.08642212390831801,False,0.0,0.0
2024-12-16,2024-12-23,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,DOT,XLM,HBAR,BCH,UNI,LTC,NEAR,APT,ICP,AAVE,POL,ETC,RENDER,VET,FET,TAO,ARB,FIL,XMR,KAS,STX,ENA,OM",30,100.0,7.02162380952381e-05,0.0768867807142857,8.43531515247253,5.000000000000001e-05,-0.4159386259761119,-25.115911099391337,2.244459580750477,-56.37164729630614,1.0,Green,,81.9047619047619,,-0.2100455165313822,-0.1162611742554994,0.0896435568489955,-0.0919317182231675,-0.1730299049976069,-0.2545877095342191,-0.2241721813780289,0.631578947368421,Q3: Neutral,2865.095522609987,2853.7159998489797,Rising,0.0661506584466587,False,0.0,0.0
2024-12-23,2024-12-30,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,XLM,DOT,HBAR,BCH,UNI,LTC,NEAR,APT,AAVE,ICP,POL,ETC,VET,RENDER,XMR,OM,TAO,FET,ARB,ENA,FIL,KAS,ALGO",30,100.0,1.6424952380952385e-05,0.0179853228571428,7.340419515516544,5.149714285714287e-05,-0.5244140044801334,-1.094895636955986,2.12111351672626,-2.3223979349519497,1.0,Yellow,,45.71428571428572,,-0.0070208234576622,-0.0030742319339097,0.0039388241611227,-0.015046399426259,0.0248608255482387,-0.0163606346924337,0.0008766065937848,0.1794871794871795,Q1: Negative/Low,3061.03272018158,2833.5562701495655,Rising,-0.043439786951114404,False,0.0,0.0
2024-12-30,2025-01-06,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,HBAR,DOT,XLM,BCH,UNI,LTC,NEAR,AAVE,APT,ICP,POL,ETC,VET,VIRTUAL,XMR,RENDER,OM,TAO,FET,ARB,FIL,KAS,ENA",30,100.0,6.307928571428572e-05,0.0690718178571428,7.42210257203429,5.000000000000001e-05,-0.5431675705259992,0.0816830565177459,2.1308595087245,0.1740551176825197,1.0,YellowGreen,,77.14285714285715,,0.1555445885969121,0.0600223052470203,-0.1003976105474325,0.0501918525406819,0.0829600282284765,0.1347454662062999,0.1495160565433492,0.625,Q3: Neutral,2930.9088490842178,2850.9892433390282,Rising,-0.029018071261666445,False,0.0,0.0
2025-01-06,2025-01-13,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,DOT,HBAR,BCH,UNI,LTC,NEAR,ICP,APT,AAVE,TAO,POL,RENDER,ETC,FET,VET,VIRTUAL,ARB,ENA,OM,FIL,XMR,ALGO",30,100.0,8.467490476190478e-05,0.0927190207142857,8.144297054434006,5.000000000000001e-05,-0.4737565540826276,0.7221944823997157,2.213130412232778,1.598310572545521,1.0,Green,,89.52380952380953,,-0.1271745154563984,-0.0585002359187649,0.0664188892034539,-0.0397482324771132,-0.1022549106159521,-0.1639597027871123,-0.1157574143622439,0.7804878048780488,Q4: High,2847.081661028705,2891.979068834649,Falling,0.04933739719755059,False,0.0,0.0
2025-01-13,2025-01-20,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,XLM,LINK,HBAR,DOT,BCH,UNI,LTC,NEAR,APT,ICP,AAVE,ETC,POL,XMR,RENDER,OM,VET,TAO,FET,FIL,ARB,ALGO,KAS,VIRTUAL",30,100.0,4.7188095238095245e-05,0.0516709642857142,6.827003602119403,5.806142857142859e-05,-0.7938888843531204,-1.317293452314603,2.057579755039716,-2.710436338928902,1.0,YellowGreen,,65.71428571428571,,0.028793058254705,0.045405985586042,0.0164764421915387,0.0722098649652731,-0.0171363996321638,0.0074729095451788,0.0411453024105642,0.42857142857142855,Q2: Weak,2991.072109750574,2945.435537816447,Rising,0.07074539239222742,True,0.0164764421915387,0.0164764421915387
2025-01-20,2025-01-27,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,XLM,HBAR,DOT,LTC,BCH,UNI,NEAR,APT,ICP,AAVE,ONDO,ETC,XMR,POL,VET,TAO,OM,RENDER,ALGO,KAS,FIL,FET,ARB",30,100.0,2.746261904761905e-05,0.0300715678571428,7.569798509766209,5.630714285714287e-05,-0.4794935297553662,0.7427949076468066,2.148244221220837,1.5957048679045174,1.0,Yellow,,53.333333333333336,,-0.0084268851259077,0.0110832289409834,0.0193222315980644,0.0126083173911548,0.0075246892239166,-0.02871157913547,0.0061215993612317,0.27906976744186046,Q2: Weak,3210.341380843489,2981.474848026172,Rising,0.03184358093025511,True,0.0193222315980644,0.0193222315980644
2025-01-27,2025-02-03,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,HBAR,SUI,DOT,LTC,BCH,UNI,NEAR,AAVE,OM,APT,ONDO,ICP,XMR,ETC,POL,VET,TAO,RENDER,KAS,ALGO,FET,FIL,ARB",30,100.0,7.027904761904763e-05,0.0769555571428571,7.557100725545394,5.000000000000001e-05,-0.5892115886977591,-0.0126977842208155,2.1467614324950004,-0.0272591134433904,1.0,Green,,82.85714285714286,,-0.1692370995355809,-0.0683213275184794,0.0961423534673004,-0.0485989558849447,-0.1143401946633937,-0.1888439998517093,-0.1904851477443431,0.6590909090909091,Q3: Neutral,3314.2152267171687,3043.8472241494665,Rising,0.08347107789363754,False,0.0,0.0
2025-02-03,2025-02-10,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,DOT,BCH,UNI,OM,NEAR,XMR,ONDO,AAVE,ICP,APT,ETC,VET,KAS,TAO,POL,ALGO,RENDER,FIL,FET,ARB",30,100.0,4.582285714285715e-05,0.0501760285714285,5.938213055905761,6.781571428571429e-05,-1.0150216473767957,-1.6188876696396326,1.9370442566240225,-3.135857062594898,1.0,YellowGreen,,64.76190476190476,,-0.0578490037676734,-0.0314361639522438,0.0260700438040128,-0.0104515268144116,-0.0804003172738524,-0.0535668169902664,-0.0729787788721147,0.4222222222222222,Q2: Weak,3602.7301732106653,3153.817740290474,Rising,0.05036165898334927,True,0.0260700438040128,0.0260700438040128
2025-02-10,2025-02-17,"AAVE,ADA,ALGO,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,JUP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,DOT,BCH,OM,UNI,ONDO,XMR,NEAR,AAVE,APT,ICP,ETC,TAO,POL,VET,ALGO,KAS,RENDER,JUP,FIL,FET",30,100.0,-2.4757666666666665e-05,-0.0271096449999999,3.389895557772539,9.209714285714285e-05,-0.7537369397622696,-2.548317498133222,1.4793054358638749,-3.769739927295505,0.463298519257513,Red,,19.047619047619047,,0.0509691321466683,0.0002240682948238,-0.0520778798330155,-0.0041350189152655,0.0103952717850324,0.0512237253330146,0.0437920948079292,0.043478260869565216,Q1: Negative/Low,3788.816110767437,3344.7712997196245,Rising,-0.022733519224747156,False,0.0,0.0
2025-02-17,2025-02-24,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ETC,FIL,HBAR,ICP,JUP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,LTC,HBAR,DOT,OM,BCH,UNI,XMR,NEAR,ONDO,AAVE,APT,ICP,ETC,TAO,POL,KAS,VET,ALGO,RENDER,JUP,FIL,ATOM",30,100.0,-4.009333333333333e-06,-0.00439022,4.1074951052214255,8.556428571428571e-05,-0.7043770803179489,0.7175995474488865,1.630709089358016,1.1701961045440985,0.7024983684071419,Orange,,32.38095238095238,,-0.0131000686075745,0.0201638976423642,0.0327226911341663,0.0018524788708438,0.0628905414425786,-0.0186679130104555,-0.0123778942298662,0.10638297872340426,Q1: Negative/Low,3703.6546642447006,3506.067693152567,Rising,0.021042605658449967,False,0.0,0.0
2025-02-24,2025-03-03,"AAVE,ADA,ALGO,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,XLM,LTC,HBAR,OM,DOT,BCH,UNI,XMR,NEAR,AAVE,TAO,APT,ONDO,ICP,ETC,VET,KAS,POL,ALGO,FIL,RENDER,ATOM,ARB",30,100.0,-1.542738095238095e-05,-0.0168929821428571,4.789646938025212,8.135428571428572e-05,-1.0829220306818952,0.6821518328037861,1.7560713118371123,1.197907263903835,0.9298823126750704,Orange,,23.809523809523807,,0.0254534447637274,-0.0478914594467037,-0.076173847601541,-0.0214469493911234,-0.1095953162430578,0.0288917350654082,0.0097388562260317,0.08333333333333333,Q1: Negative/Low,3782.414963623981,3642.6393786150015,Rising,0.005137802011582447,False,0.0,0.0
